"http://www.forbes.com/companies/uniqa/","fullcontact_771","0.9923244654036909"
"http://www.forbes.com/companies/american-tower/","fullcontact_89","0.698224674653056"
"http://www.forbes.com/companies/clorox/","fullcontact_220","0.8027845656193494"
"http://www.forbes.com/companies/securitas/","fullcontact_658","0.698224674653056"
"http://www.forbes.com/companies/marubeni/","fullcontact_490","0.698224674653056"
"http://www.forbes.com/companies/dte-energy/","fullcontact_273","0.9956227324703857"
"http://www.forbes.com/companies/daimler/","fullcontact_245","0.698224674653056"
"http://www.forbes.com/companies/china-coal-energy/","fullcontact_208","0.9010031295020814"
"http://www.forbes.com/companies/vinci/","fullcontact_796","0.9956227324703857"
"http://www.forbes.com/companies/telus/","fullcontact_731","0.9956227324703857"
"http://www.forbes.com/companies/dassault-aviation/","fullcontact_251","0.9956227324703857"
"http://www.forbes.com/companies/crown-holdings/","fullcontact_241","0.5156794416877333"
"http://www.forbes.com/companies/tim-hortons/","fullcontact_745","0.9956227324703857"
"http://www.forbes.com/companies/fast-retailing/","fullcontact_313","0.9396213285500504"
"http://www.forbes.com/companies/aberdeen-asset-management/","fullcontact_46","0.9956227324703857"
"http://www.forbes.com/companies/gannett/","fullcontact_1341","0.5156794416877333"
"http://www.forbes.com/companies/generali-group/","fullcontact_348","0.9956227324703857"
"http://www.forbes.com/companies/unum-group/","fullcontact_776","0.9956227324703857"
"http://www.forbes.com/companies/vallourec/","fullcontact_784","0.9956227324703857"
"http://www.forbes.com/companies/cbs/","fullcontact_1417","0.8027845656193494"
"http://www.forbes.com/companies/markel/","fullcontact_489","0.8027845656193494"
"http://www.forbes.com/companies/danske-bank/","fullcontact_249","0.9956227324703857"
"http://www.forbes.com/companies/parker-hannifin/","fullcontact_574","0.9956227324703857"
"http://www.forbes.com/companies/goldcorp/","fullcontact_357","0.8027845656193494"
"http://www.forbes.com/companies/dentsu/","fullcontact_257","0.698224674653056"
"http://www.forbes.com/companies/quanta-services/","fullcontact_614","0.9396213285500504"
"http://www.forbes.com/companies/etisalat/","fullcontact_303","0.698224674653056"
"http://www.forbes.com/companies/infosys/","fullcontact_418","0.9956227324703857"
"http://www.forbes.com/companies/metro-group/","fullcontact_507","0.9923244654036909"
"http://www.forbes.com/companies/dish-network/","fullcontact_264","0.5156794416877333"
"http://www.forbes.com/companies/exelon/","fullcontact_1541","0.9956227324703857"
"http://www.forbes.com/companies/alcoa/","fullcontact_69","0.8027845656193494"
"http://www.forbes.com/companies/eog-resources/","fullcontact_296","0.9956227324703857"
"http://www.forbes.com/companies/bnp-paribas/","fullcontact_159","0.9923244654036909"
"http://www.forbes.com/companies/eni/","fullcontact_293","0.9956227324703857"
"http://www.forbes.com/companies/ashland/","fullcontact_111","0.8027845656193494"
"http://www.forbes.com/companies/everest-re-group/","fullcontact_306","0.8380091215979878"
"http://www.forbes.com/companies/safran/","fullcontact_1710","0.698224674653056"
"http://www.forbes.com/companies/rockwell-automation/","fullcontact_629","0.9396213285500504"
"http://www.forbes.com/companies/acer/","fullcontact_52","0.9931388709913336"
"http://www.forbes.com/companies/metlife/","fullcontact_506","0.9956227324703857"
"http://www.forbes.com/companies/adidas/","fullcontact_54","0.9923244654036909"
"http://www.forbes.com/companies/technip/","fullcontact_722","0.9956227324703857"
"http://www.forbes.com/companies/vedanta-resources/","fullcontact_786","0.898430813710732"
"http://www.forbes.com/companies/seven-i-holdings/","fullcontact_680","0.50855600011879"
"http://www.forbes.com/companies/wisconsin-energy/","fullcontact_902","0.5156794416877333"
"http://www.forbes.com/companies/vmware/","fullcontact_799","0.9956227324703857"
"http://www.forbes.com/companies/tata-steel/","fullcontact_1148","0.5156794416877333"
"http://www.forbes.com/companies/pirelli-c/","fullcontact_590","0.8027845656193494"
"http://www.forbes.com/companies/atlas-copco/","fullcontact_116","0.9956227324703857"
"http://www.forbes.com/companies/fmc/","fullcontact_324","0.8027845656193494"
"http://www.forbes.com/companies/ameriprise-financial/","fullcontact_1195","0.8027845656193494"
"http://www.forbes.com/companies/allianz/","fullcontact_77","0.698224674653056"
"http://www.forbes.com/companies/falabella/","fullcontact_310","0.698224674653056"
"http://www.forbes.com/companies/consol-energy/","fullcontact_1253","0.9396213285500504"
"http://www.forbes.com/companies/caesars-entertainment/","fullcontact_183","0.898430813710732"
"http://www.forbes.com/companies/macys/","fullcontact_1275","0.9923244654036909"
"http://www.forbes.com/companies/gas-natural-fenosa/","fullcontact_341","0.9681813464822496"
"http://www.forbes.com/companies/coca-cola/","fullcontact_222","0.9923244654036909"
"http://www.forbes.com/companies/beam/","fullcontact_1196","0.8027845656193494"
"http://www.forbes.com/companies/invesco/","fullcontact_429","0.698224674653056"
"http://www.forbes.com/companies/schlumberger/","fullcontact_682","0.9936335262130952"
"http://www.forbes.com/companies/two-harbors-investment/","fullcontact_762","0.50855600011879"
"http://www.forbes.com/companies/aflac/","fullcontact_59","0.9956227324703857"
"http://www.forbes.com/companies/kimberly-clark/","fullcontact_456","0.6454638467713057"
"http://www.forbes.com/companies/realogy-holdings/","fullcontact_1235","0.9396213285500504"
"http://www.forbes.com/companies/arca-continental/","fullcontact_105","0.9956227324703857"
"http://www.forbes.com/companies/compass-group/","fullcontact_227","0.7363666136743925"
"http://www.forbes.com/companies/monsanto/","fullcontact_518","0.9956227324703857"
"http://www.forbes.com/companies/maybank/","fullcontact_495","0.9956227324703857"
"http://www.forbes.com/companies/intact-financial/","fullcontact_21","0.8027845656193494"
"http://www.forbes.com/companies/equifax/","fullcontact_298","0.8027845656193494"
"http://www.forbes.com/companies/steinhoff-international/","fullcontact_702","0.9956227324703857"
"http://www.forbes.com/companies/ambank-group/","fullcontact_84","0.9923244654036909"
